id,name,price,brand,source,source_url,original_image_url,image_url,category,final_category,image_index,crawl_status,crawled_at
000968,Topshop Joni high rise super skinny jean in vintage blue,49.74,Topshop,asos,https://www.asos.com/topshop/topshop-joni-high-rise-super-skinny-jean-in-vintage-blue/prd/201978283#colourWayId-201978284,https://images.asos-media.com/products/topshop-joni-high-rise-super-skinny-jean-in-vintage-blue/201978283-6.jpg,https://images.asos-media.com/products/topshop-joni-high-rise-super-skinny-jean-in-vintage-blue/201978283-6.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000969,Topshop Hourglass Jamie high rise jean in black,53.69,Topshop Hourglass,asos,https://www.asos.com/topshop-hourglass/topshop-hourglass-jamie-high-rise-jean-in-black/prd/207275715#colourWayId-207275716,https://images.asos-media.com/products/topshop-hourglass-jamie-high-rise-jean-in-black/207275715-6.jpg,https://images.asos-media.com/products/topshop-hourglass-jamie-high-rise-jean-in-black/207275715-6.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000970,Weekday Astro Unisex low rise baggy fit jeans in faded black wash,67.11,Weekday,asos,https://www.asos.com/weekday/weekday-astro-unisex-low-rise-baggy-fit-jeans-in-faded-black-wash/prd/209634440#colourWayId-209634441,https://images.asos-media.com/products/weekday-astro-unisex-low-rise-baggy-fit-jeans-in-faded-black-wash/209634440-4.jpg,https://images.asos-media.com/products/weekday-astro-unisex-low-rise-baggy-fit-jeans-in-faded-black-wash/209634440-4.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000971,Weekday Paz mid waist wide leg jeans in blue wash,52.11,Weekday,asos,https://www.asos.com/weekday/weekday-paz-mid-waist-wide-leg-jeans-in-blue-wash/prd/208863129#colourWayId-208863136,https://images.asos-media.com/products/weekday-paz-mid-waist-wide-leg-jeans-in-blue-wash/208863129-4.jpg,https://images.asos-media.com/products/weekday-paz-mid-waist-wide-leg-jeans-in-blue-wash/208863129-4.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000972,Cotton On low rise straight cord jean in brown,44.21,Cotton On,asos,https://www.asos.com/cotton-on/cotton-on-low-rise-straight-cord-jean-in-brown/prd/209488472#colourWayId-209488477,https://images.asos-media.com/products/cotton-on-low-rise-straight-cord-jean-in-brown/209488472-4.jpg,https://images.asos-media.com/products/cotton-on-low-rise-straight-cord-jean-in-brown/209488472-4.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000973,ARKET Endive barrel leg jeans in indigo blue,142.12,Arket,asos,https://www.asos.com/arket/arket-endive-barrel-leg-jeans-in-indigo-blue/prd/209483466#colourWayId-209483473,https://images.asos-media.com/products/arket-endive-barrel-leg-jeans-in-indigo-blue/209483466-4.jpg,https://images.asos-media.com/products/arket-endive-barrel-leg-jeans-in-indigo-blue/209483466-4.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000974,& Other Stories slim barrel leg  jeans in washed black,116.85,& Other Stories,asos,https://www.asos.com/other-stories/other-stories-slim-barrel-leg-jeans-in-washed-black/prd/209449258#colourWayId-209449259,https://images.asos-media.com/products/other-stories-slim-barrel-leg-jeans-in-washed-black/209449258-4.jpg,https://images.asos-media.com/products/other-stories-slim-barrel-leg-jeans-in-washed-black/209449258-4.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000975,Cotton On low super baggy jean in graphite,53.69,Cotton On,asos,https://www.asos.com/cotton-on/cotton-on-low-super-baggy-jean-in-graphite/prd/209353799#colourWayId-209353810,https://images.asos-media.com/products/cotton-on-low-super-baggy-jean-in-graphite/209353799-4.jpg,https://images.asos-media.com/products/cotton-on-low-super-baggy-jean-in-graphite/209353799-4.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000976,Levi's middy loose boot jeans in bleach wash ,113.7,Levi's,asos,https://www.asos.com/levis/levis-middy-loose-boot-jeans-in-bleach-wash/prd/209232515#colourWayId-209232524,https://images.asos-media.com/products/levis-middy-loose-boot-jeans-in-bleach-wash/209232515-6.jpg,https://images.asos-media.com/products/levis-middy-loose-boot-jeans-in-bleach-wash/209232515-6.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000977,Levi's '94 baggy jeans in bleach wash ,85.27,Levi's,asos,https://www.asos.com/levis/levis-94-baggy-jeans-in-bleach-wash/prd/209232375#colourWayId-209232385,https://images.asos-media.com/products/levis-94-baggy-jeans-in-bleach-wash/209232375-4.jpg,https://images.asos-media.com/products/levis-94-baggy-jeans-in-bleach-wash/209232375-4.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000978,Levi's '94 baggy ripped knee jeans in mid blue ,75.8,Levi's,asos,https://www.asos.com/levis/levis-94-baggy-ripped-knee-jeans-in-mid-blue/prd/209211669#colourWayId-209211683,https://images.asos-media.com/products/levis-94-baggy-ripped-knee-jeans-in-mid-blue/209211669-4.jpg,https://images.asos-media.com/products/levis-94-baggy-ripped-knee-jeans-in-mid-blue/209211669-4.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000979,Levi's middy loose boot jeans in indigo blue ,101.06,Levi's,asos,https://www.asos.com/levis/levis-middy-loose-boot-jeans-in-indigo-blue/prd/209211634#colourWayId-209211640,https://images.asos-media.com/products/levis-middy-loose-boot-jeans-in-indigo-blue/209211634-4.jpg,https://images.asos-media.com/products/levis-middy-loose-boot-jeans-in-indigo-blue/209211634-4.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000980,Vero Moda Maternity straight leg jeans with overbump band in dark blue denim,48.16,Vero Moda Maternity,asos,https://www.asos.com/vero-moda-maternity/vero-moda-maternity-straight-leg-jeans-with-overbump-band-in-dark-blue-denim/prd/209124337#colourWayId-209124353,https://images.asos-media.com/products/vero-moda-maternity-straight-leg-jeans-with-overbump-band-in-dark-blue-denim/209124337-4.jpg,https://images.asos-media.com/products/vero-moda-maternity-straight-leg-jeans-with-overbump-band-in-dark-blue-denim/209124337-4.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000981,Cotton On low rise bootcut jeans in cinnamon blue ,50.53,Cotton On,asos,https://www.asos.com/cotton-on/cotton-on-low-rise-bootcut-jeans-in-cinnamon-blue/prd/209009050#colourWayId-209009055,https://images.asos-media.com/products/cotton-on-low-rise-bootcut-jeans-in-cinnamon-blue/209009050-4.jpg,https://images.asos-media.com/products/cotton-on-low-rise-bootcut-jeans-in-cinnamon-blue/209009050-4.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000982,ASOS DESIGN Tall clean wide leg jeans with front pockets in dark wash,49.74,ASOS Tall,asos,https://www.asos.com/asos-tall/asos-design-tall-clean-wide-leg-jeans-with-front-pockets-in-dark-wash/prd/208851275#colourWayId-208851293,https://images.asos-media.com/products/asos-design-tall-clean-wide-leg-jeans-with-front-pockets-in-dark-wash/208851275-4.jpg,https://images.asos-media.com/products/asos-design-tall-clean-wide-leg-jeans-with-front-pockets-in-dark-wash/208851275-4.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000983,Cotton On 91 wide jean in blue,56.85,Cotton On,asos,https://www.asos.com/cotton-on/cotton-on-91-wide-jean-in-blue/prd/208753626#colourWayId-208753628,https://images.asos-media.com/products/cotton-on-91-wide-jean-in-blue/208753626-4.jpg,https://images.asos-media.com/products/cotton-on-91-wide-jean-in-blue/208753626-4.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000984,ASOS DESIGN Maternity comfort stretch straight leg jeans in light mid blue,37.9,ASOS Maternity,asos,https://www.asos.com/asos-maternity/asos-design-maternity-comfort-stretch-straight-leg-jeans-in-light-mid-blue/prd/208705422#colourWayId-208705434,https://images.asos-media.com/products/asos-design-maternity-comfort-stretch-straight-leg-jeans-in-light-mid-blue/208705422-4.jpg,https://images.asos-media.com/products/asos-design-maternity-comfort-stretch-straight-leg-jeans-in-light-mid-blue/208705422-4.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000985, ASOS DESIGN ankle grazer comfort stretch straight leg jean in black,41.06,ASOS DESIGN,asos,https://www.asos.com/asos-design/asos-design-ankle-grazer-comfort-stretch-straight-leg-jean-in-black/prd/208107138#colourWayId-208107139,https://images.asos-media.com/products/asos-design-ankle-grazer-comfort-stretch-straight-leg-jean-in-black/208107138-4.jpg,https://images.asos-media.com/products/asos-design-ankle-grazer-comfort-stretch-straight-leg-jean-in-black/208107138-4.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000986,Levi's '94 baggy jeans in mid blue ,79.74,Levi's,asos,https://www.asos.com/levis/levis-94-baggy-jeans-in-mid-blue/prd/208085290#colourWayId-208085293,https://images.asos-media.com/products/levis-94-baggy-jeans-in-mid-blue/208085290-4.jpg,https://images.asos-media.com/products/levis-94-baggy-jeans-in-mid-blue/208085290-4.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000987,& Other Stories high waist wide denim jeans with fray detail in lightwash blue,129.49,& Other Stories,asos,https://www.asos.com/other-stories/other-stories-high-waist-wide-denim-jeans-with-fray-detail-in-lightwash-blue/prd/207948963#colourWayId-207948968,https://images.asos-media.com/products/other-stories-high-waist-wide-denim-jeans-with-fray-detail-in-lightwash-blue/207948963-4.jpg,https://images.asos-media.com/products/other-stories-high-waist-wide-denim-jeans-with-fray-detail-in-lightwash-blue/207948963-4.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000988,Pieces Kesia mom jeans in dark blue denim,50.53,Pieces,asos,https://www.asos.com/pieces/pieces-kesia-mom-jeans-in-dark-blue-denim/prd/204861618#colourWayId-204861627,https://images.asos-media.com/products/pieces-kesia-mom-jeans-in-dark-blue-denim/204861618-4.jpg,https://images.asos-media.com/products/pieces-kesia-mom-jeans-in-dark-blue-denim/204861618-4.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000989,& Other Stories pure cotton denim tailored jeans in yellow,116.85,& Other Stories,asos,https://www.asos.com/other-stories/other-stories-pure-cotton-denim-tailored-jeans-in-yellow/prd/210785936#colourWayId-210785937,https://images.asos-media.com/products/other-stories-pure-cotton-denim-tailored-jeans-in-yellow/210785936-4.jpg,https://images.asos-media.com/products/other-stories-pure-cotton-denim-tailored-jeans-in-yellow/210785936-4.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000990,Abrand 99 low baggy selena jeans with lace detailing in dark wash,137.38,Abrand Jeans,asos,https://www.asos.com/abrand-jeans/abrand-99-low-baggy-selena-jeans-with-lace-detailing-in-dark-wash/prd/210816246#colourWayId-210816249,https://images.asos-media.com/products/abrand-99-low-baggy-selena-jeans-with-lace-detailing-in-dark-wash/210816246-4.jpg,https://images.asos-media.com/products/abrand-99-low-baggy-selena-jeans-with-lace-detailing-in-dark-wash/210816246-4.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000991,True Religion Becca bootcut jeans in light wash blue,153.17,True Religion,asos,https://www.asos.com/true-religion/true-religion-becca-bootcut-jeans-in-light-wash-blue/prd/210634104#colourWayId-210634116,https://images.asos-media.com/products/true-religion-becca-bootcut-jeans-in-light-wash-blue/210634104-4.jpg,https://images.asos-media.com/products/true-religion-becca-bootcut-jeans-in-light-wash-blue/210634104-4.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000992,True Religion becca retro pocket flare jean in sun blazed,153.17,True Religion,asos,https://www.asos.com/true-religion/true-religion-becca-retro-pocket-flare-jean-in-sun-blazed/prd/210494056#colourWayId-210494057,https://images.asos-media.com/products/true-religion-becca-retro-pocket-flare-jean-in-sun-blazed/210494056-4.jpg,https://images.asos-media.com/products/true-religion-becca-retro-pocket-flare-jean-in-sun-blazed/210494056-4.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000993,Dickies 984 straight jeans in dark indigo blue ,106.59,Dickies,asos,https://www.asos.com/dickies/dickies-984-straight-jeans-in-dark-indigo-blue/prd/210468794#colourWayId-210468801,https://images.asos-media.com/products/dickies-984-straight-jeans-in-dark-indigo-blue/210468794-4.jpg,https://images.asos-media.com/products/dickies-984-straight-jeans-in-dark-indigo-blue/210468794-4.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000994,Polo Ralph Lauren woven straight leg jeans in white,360.03,Polo Ralph Lauren,asos,https://www.asos.com/polo-ralph-lauren/polo-ralph-lauren-woven-straight-leg-jeans-in-white/prd/210438757#colourWayId-210438759,https://images.asos-media.com/products/polo-ralph-lauren-woven-straight-leg-jeans-in-white/210438757-4.jpg,https://images.asos-media.com/products/polo-ralph-lauren-woven-straight-leg-jeans-in-white/210438757-4.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000995,Good American good legs flare jeans in mid blue wash,227.39,Good American,asos,https://www.asos.com/good-american/good-american-good-legs-flare-jeans-in-mid-blue-wash/prd/210135601#colourWayId-210135604,https://images.asos-media.com/products/good-american-good-legs-flare-jeans-in-mid-blue-wash/210135601-4.jpg,https://images.asos-media.com/products/good-american-good-legs-flare-jeans-in-mid-blue-wash/210135601-4.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000996,Good American good standard kick flare jeans in mid blue wash,195.02,Good American,asos,https://www.asos.com/good-american/good-american-good-standard-kick-flare-jeans-in-mid-blue-wash/prd/209822253#colourWayId-209822254,https://images.asos-media.com/products/good-american-good-standard-kick-flare-jeans-in-mid-blue-wash/209822253-4.jpg,https://images.asos-media.com/products/good-american-good-standard-kick-flare-jeans-in-mid-blue-wash/209822253-4.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000997,Courtside baggy denim jeans in blue with light vintage wash,89.22,Courtside,asos,https://www.asos.com/courtside/courtside-baggy-denim-jeans-in-blue-with-light-vintage-wash/prd/209463735#colourWayId-209463737,https://images.asos-media.com/products/courtside-baggy-denim-jeans-in-blue-with-light-vintage-wash/209463735-4.jpg,https://images.asos-media.com/products/courtside-baggy-denim-jeans-in-blue-with-light-vintage-wash/209463735-4.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000998,Courtside baggy carpenter denim jeans in lightwash blue,94.75,Courtside,asos,https://www.asos.com/courtside/courtside-baggy-carpenter-denim-jeans-in-lightwash-blue/prd/209463595#colourWayId-209463604,https://images.asos-media.com/products/courtside-baggy-carpenter-denim-jeans-in-lightwash-blue/209463595-4.jpg,https://images.asos-media.com/products/courtside-baggy-carpenter-denim-jeans-in-lightwash-blue/209463595-4.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
000999,Courtside oversized denim jeans in midwash blue with turn up hem,94.75,Courtside,asos,https://www.asos.com/courtside/courtside-oversized-denim-jeans-in-midwash-blue-with-turn-up-hem/prd/209463594#colourWayId-209463597,https://images.asos-media.com/products/courtside-oversized-denim-jeans-in-midwash-blue-with-turn-up-hem/209463594-4.jpg,https://images.asos-media.com/products/courtside-oversized-denim-jeans-in-midwash-blue-with-turn-up-hem/209463594-4.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
001000,True Religion Becca bootcut logo jeans in dark wash blue,142.91,True Religion,asos,https://www.asos.com/true-religion/true-religion-becca-bootcut-logo-jeans-in-dark-wash-blue/prd/210634128#colourWayId-210634130,https://images.asos-media.com/products/true-religion-becca-bootcut-logo-jeans-in-dark-wash-blue/210634128-4.jpg,https://images.asos-media.com/products/true-religion-becca-bootcut-logo-jeans-in-dark-wash-blue/210634128-4.jpg,quan_jean,quan_jean,0,raw,2026-05-04T11:13:40.804980
001001,ASOS DESIGN baggy jeans in dark wash blue with vintage wash,51.0,ASOS DESIGN,asos,https://www.asos.com/asos-design/asos-design-baggy-jeans-in-dark-wash-blue-with-vintage-wash/prd/210044648#colourWayId-210044683,https://images.asos-media.com/products/asos-design-baggy-jeans-in-dark-wash-blue-with-vintage-wash/210044648-5.jpg,https://images.asos-media.com/products/asos-design-baggy-jeans-in-dark-wash-blue-with-vintage-wash/210044648-5.jpg,quan_jean,quan_jean,4,raw,2026-05-04T11:59:07.617212
001002,ASOS DESIGN low rise wide leg jean in light vintage wash,51.0,ASOS DESIGN,asos,https://www.asos.com/asos-design/asos-design-low-rise-wide-leg-jean-in-light-vintage-wash/prd/210035701#colourWayId-210035703,https://images.asos-media.com/products/asos-design-low-rise-wide-leg-jean-in-light-vintage-wash/210035701-5.jpg,https://images.asos-media.com/products/asos-design-low-rise-wide-leg-jean-in-light-vintage-wash/210035701-5.jpg,quan_jean,quan_jean,4,raw,2026-05-04T11:59:07.617212
001003, Mango Matilda straight leg jeans in light blue,61.0,Mango,asos,https://www.asos.com/mango/mango-matilda-straight-leg-jeans-in-light-blue/prd/210334769#colourWayId-210334771,https://images.asos-media.com/products/mango-matilda-straight-leg-jeans-in-light-blue/210334769-5.jpg,https://images.asos-media.com/products/mango-matilda-straight-leg-jeans-in-light-blue/210334769-5.jpg,quan_jean,quan_jean,4,raw,2026-05-04T11:59:07.617212
001004,ONLY Juicy high waisted wide leg jeans in light blue denim,64.0,ONLY,asos,https://www.asos.com/only/only-juicy-high-waisted-wide-leg-jeans-in-light-blue-denim/prd/203909377#colourWayId-203909379,https://images.asos-media.com/products/only-juicy-high-waisted-wide-leg-jeans-in-light-blue-denim/203909377-5.jpg,https://images.asos-media.com/products/only-juicy-high-waisted-wide-leg-jeans-in-light-blue-denim/203909377-5.jpg,quan_jean,quan_jean,4,raw,2026-05-04T11:59:07.617212
001005,JDY Vanessa mid waist wide leg jeans in dark blue,64.0,JDY,asos,https://www.asos.com/jdy/jdy-vanessa-mid-waist-wide-leg-jeans-in-dark-blue/prd/209029999#colourWayId-209030000,https://images.asos-media.com/products/jdy-vanessa-mid-waist-wide-leg-jeans-in-dark-blue/209029999-5.jpg,https://images.asos-media.com/products/jdy-vanessa-mid-waist-wide-leg-jeans-in-dark-blue/209029999-5.jpg,quan_jean,quan_jean,4,raw,2026-05-04T11:59:07.617212
001006,New Look baggy fit jeans in mid blue,48.0,New Look,asos,https://www.asos.com/new-look/new-look-baggy-fit-jeans-in-mid-blue/prd/210225501#colourWayId-210225509,https://images.asos-media.com/products/new-look-baggy-fit-jeans-in-mid-blue/210225501-5.jpg,https://images.asos-media.com/products/new-look-baggy-fit-jeans-in-mid-blue/210225501-5.jpg,quan_jean,quan_jean,4,raw,2026-05-04T11:59:07.617212
001007,ASOS DESIGN comfort stretch straight leg jeans in authentic mid blue,51.0,ASOS DESIGN,asos,https://www.asos.com/asos-design/asos-design-comfort-stretch-straight-leg-jeans-in-authentic-mid-blue/prd/207451788#colourWayId-207451792,https://images.asos-media.com/products/asos-design-comfort-stretch-straight-leg-jeans-in-authentic-mid-blue/207451788-4.jpg,https://images.asos-media.com/products/asos-design-comfort-stretch-straight-leg-jeans-in-authentic-mid-blue/207451788-4.jpg,quan_jean,quan_jean,3,raw,2026-05-04T11:59:07.617212
001008,ASOS DESIGN high waisted horseshoe barrel leg jeans in rinse wash,61.0,ASOS DESIGN,asos,https://www.asos.com/asos-design/asos-design-high-waisted-horseshoe-barrel-leg-jeans-in-rinse-wash/prd/209527501#colourWayId-209527520,https://images.asos-media.com/products/asos-design-high-waisted-horseshoe-barrel-leg-jeans-in-rinse-wash/209527501-4.jpg,https://images.asos-media.com/products/asos-design-high-waisted-horseshoe-barrel-leg-jeans-in-rinse-wash/209527501-4.jpg,quan_jean,quan_jean,3,raw,2026-05-04T11:59:07.617212
001009,COLLUSION X001 antifit mid rise jean in mid blue marble,56.0,Collusion,asos,https://www.asos.com/collusion/collusion-x001-antifit-mid-rise-jean-in-mid-blue-marble/prd/208851980#colourWayId-208851981,https://images.asos-media.com/products/collusion-x001-antifit-mid-rise-jean-in-mid-blue-marble/208851980-5.jpg,https://images.asos-media.com/products/collusion-x001-antifit-mid-rise-jean-in-mid-blue-marble/208851980-5.jpg,quan_jean,quan_jean,4,raw,2026-05-04T11:59:07.617212
001010,Mango Danila straight leg jean in light blue ,61.0,Mango,asos,https://www.asos.com/mango/mango-danila-straight-leg-jean-in-light-blue/prd/210309625#colourWayId-210309626,https://images.asos-media.com/products/mango-danila-straight-leg-jean-in-light-blue/210309625-5.jpg,https://images.asos-media.com/products/mango-danila-straight-leg-jean-in-light-blue/210309625-5.jpg,quan_jean,quan_jean,4,raw,2026-05-04T11:59:07.617212
001011,JJXX Tokyo wide fit jeans in off white,64.0,JJXX,asos,https://www.asos.com/jjxx/jjxx-tokyo-wide-fit-jeans-in-off-white/prd/207259242#colourWayId-207259243,https://images.asos-media.com/products/jjxx-tokyo-wide-fit-jeans-in-off-white/207259242-5.jpg,https://images.asos-media.com/products/jjxx-tokyo-wide-fit-jeans-in-off-white/207259242-5.jpg,quan_jean,quan_jean,4,raw,2026-05-04T11:59:07.617212
001012,Cotton On super baggy jean in Y2K washed black,79.0,Cotton On,asos,https://www.asos.com/cotton-on/cotton-on-super-baggy-jean-in-y2k-washed-black/prd/209360975#colourWayId-209360982,https://images.asos-media.com/products/cotton-on-super-baggy-jean-in-y2k-washed-black/209360975-5.jpg,https://images.asos-media.com/products/cotton-on-super-baggy-jean-in-y2k-washed-black/209360975-5.jpg,quan_jean,quan_jean,4,raw,2026-05-04T11:59:07.617212
001013,River Island barrel leg jeans with seam detail  in black,78.0,River Island,asos,https://www.asos.com/river-island/river-island-barrel-leg-jeans-with-seam-detail-in-black/prd/209990137#colourWayId-209990146,https://images.asos-media.com/products/river-island-barrel-leg-jeans-with-seam-detail-in-black/209990137-5.jpg,https://images.asos-media.com/products/river-island-barrel-leg-jeans-with-seam-detail-in-black/209990137-5.jpg,quan_jean,quan_jean,4,raw,2026-05-04T11:59:07.617212
001014,ASOS DESIGN wide leg palazzo jean in lightwash,67.0,ASOS DESIGN,asos,https://www.asos.com/asos-design/asos-design-wide-leg-palazzo-jean-in-lightwash/prd/210169233#colourWayId-210169237,https://images.asos-media.com/products/asos-design-wide-leg-palazzo-jean-in-lightwash/210169233-5.jpg,https://images.asos-media.com/products/asos-design-wide-leg-palazzo-jean-in-lightwash/210169233-5.jpg,quan_jean,quan_jean,4,raw,2026-05-04T11:59:07.617212
001015,ASOS DESIGN baggy jeans in mid wash blue ,48.0,ASOS DESIGN,asos,https://www.asos.com/asos-design/asos-design-baggy-jeans-in-mid-wash-blue/prd/206800793#colourWayId-206800798,https://images.asos-media.com/products/asos-design-baggy-jeans-in-mid-wash-blue/206800793-5.jpg,https://images.asos-media.com/products/asos-design-baggy-jeans-in-mid-wash-blue/206800793-5.jpg,quan_jean,quan_jean,4,raw,2026-05-04T11:59:07.617212
001016,ASOS DESIGN baggy jeans in grey,48.0,ASOS DESIGN,asos,https://www.asos.com/asos-design/asos-design-baggy-jeans-in-grey/prd/206811442#colourWayId-206811463,https://images.asos-media.com/products/asos-design-baggy-jeans-in-grey/206811442-4.jpg,https://images.asos-media.com/products/asos-design-baggy-jeans-in-grey/206811442-4.jpg,quan_jean,quan_jean,3,raw,2026-05-04T11:59:07.617212
001017,ASOS DESIGN loose straight jeans in washed black,48.0,ASOS DESIGN,asos,https://www.asos.com/asos-design/asos-design-loose-straight-jeans-in-washed-black/prd/209998799#colourWayId-209998807,https://images.asos-media.com/products/asos-design-loose-straight-jeans-in-washed-black/209998799-5.jpg,https://images.asos-media.com/products/asos-design-loose-straight-jeans-in-washed-black/209998799-5.jpg,quan_jean,quan_jean,4,raw,2026-05-04T11:59:07.617212
001018,ASOS DESIGN Tall comfort stretch straight leg jeans in vintage wash,51.0,ASOS Tall,asos,https://www.asos.com/asos-tall/asos-design-tall-comfort-stretch-straight-leg-jeans-in-vintage-wash/prd/209794269#colourWayId-209794271,https://images.asos-media.com/products/asos-design-tall-comfort-stretch-straight-leg-jeans-in-vintage-wash/209794269-5.jpg,https://images.asos-media.com/products/asos-design-tall-comfort-stretch-straight-leg-jeans-in-vintage-wash/209794269-5.jpg,quan_jean,quan_jean,4,raw,2026-05-04T11:59:07.617212
001019,ASOS DESIGN baggy jeans in light wash blue,48.0,ASOS DESIGN,asos,https://www.asos.com/asos-design/asos-design-baggy-jeans-in-light-wash-blue/prd/204625766#colourWayId-204625767,https://images.asos-media.com/products/asos-design-baggy-jeans-in-light-wash-blue/204625766-4.jpg,https://images.asos-media.com/products/asos-design-baggy-jeans-in-light-wash-blue/204625766-4.jpg,quan_jean,quan_jean,3,raw,2026-05-04T11:59:07.617212
001020,ASOS DESIGN Curve high waisted barrel leg jeans in rinse wash,61.0,ASOS Curve,asos,https://www.asos.com/asos-curve/asos-design-curve-high-waisted-barrel-leg-jeans-in-rinse-wash/prd/209527256#colourWayId-209527268,https://images.asos-media.com/products/asos-design-curve-high-waisted-barrel-leg-jeans-in-rinse-wash/209527256-4.jpg,https://images.asos-media.com/products/asos-design-curve-high-waisted-barrel-leg-jeans-in-rinse-wash/209527256-4.jpg,quan_jean,quan_jean,3,raw,2026-05-04T11:59:07.617212
001021,ASOS DESIGN Curve comfort stretch straight leg jeans in authentic mid blue,51.0,ASOS Curve,asos,https://www.asos.com/asos-curve/asos-design-curve-comfort-stretch-straight-leg-jeans-in-authentic-mid-blue/prd/207651069#colourWayId-207651070,https://images.asos-media.com/products/asos-design-curve-comfort-stretch-straight-leg-jeans-in-authentic-mid-blue/207651069-4.jpg,https://images.asos-media.com/products/asos-design-curve-comfort-stretch-straight-leg-jeans-in-authentic-mid-blue/207651069-4.jpg,quan_jean,quan_jean,3,raw,2026-05-04T11:59:07.617212
001022,JDY Katie low waist straight leg jeans in mid blue,64.0,JDY,asos,https://www.asos.com/jdy/jdy-katie-low-waist-straight-leg-jeans-in-mid-blue/prd/209291686#colourWayId-209291689,https://images.asos-media.com/products/jdy-katie-low-waist-straight-leg-jeans-in-mid-blue/209291686-5.jpg,https://images.asos-media.com/products/jdy-katie-low-waist-straight-leg-jeans-in-mid-blue/209291686-5.jpg,quan_jean,quan_jean,4,raw,2026-05-04T11:59:07.617212
001023,ONLY high waist flared jeans co-ord in indigo,59.0,ONLY,asos,https://www.asos.com/only/only-high-waist-flared-jeans-co-ord-in-indigo/prd/208907649#colourWayId-208907651,https://images.asos-media.com/products/only-high-waist-flared-jeans-co-ord-in-indigo/208907649-5.jpg,https://images.asos-media.com/products/only-high-waist-flared-jeans-co-ord-in-indigo/208907649-5.jpg,quan_jean,quan_jean,4,raw,2026-05-04T11:59:07.617212
001024,ASOS DESIGN comfort stretch straight leg jeans in rinse,54.0,ASOS DESIGN,asos,https://www.asos.com/asos-design/asos-design-comfort-stretch-straight-leg-jeans-in-rinse/prd/209374809#colourWayId-209374810,https://images.asos-media.com/products/asos-design-comfort-stretch-straight-leg-jeans-in-rinse/209374809-5.jpg,https://images.asos-media.com/products/asos-design-comfort-stretch-straight-leg-jeans-in-rinse/209374809-5.jpg,quan_jean,quan_jean,4,raw,2026-05-04T11:59:07.617212
001025,ASOS DESIGN slim fit mom jeans in mid blue,42.0,ASOS DESIGN,asos,https://www.asos.com/asos-design/asos-design-slim-fit-mom-jeans-in-mid-blue/prd/207440834#colourWayId-207440845,https://images.asos-media.com/products/asos-design-slim-fit-mom-jeans-in-mid-blue/207440834-5.jpg,https://images.asos-media.com/products/asos-design-slim-fit-mom-jeans-in-mid-blue/207440834-5.jpg,quan_jean,quan_jean,4,raw,2026-05-04T11:59:07.617212
